Bus ID,Current Stop,Next Stop,Latitude,Longitude,Passengers,Estimated Time,Date,Time
5,uni bus station,registration,35.12980433333333,33.918169666666664,0,0:02:13,2025-01-18,17:08:45
5,uni bus station,registration,0.0,0.0,0,"5 days, 1:26:06",2025-01-18,17:08:46
5,uni bus station,registration,35.13000133333333,33.918035,0,0:02:11,2025-01-18,17:08:51
5,uni bus station,registration,35.1300455,33.918080333333336,0,0:02:10,2025-01-18,17:08:52
5,uni bus station,registration,35.13008383333333,33.91807983333333,0,0:02:10,2025-01-18,17:08:53
5,uni bus station,registration,35.13010883333333,33.91807333333333,0,0:02:10,2025-01-18,17:08:54
5,uni bus station,registration,35.13011316666667,33.9180765,0,0:02:10,2025-01-18,17:08:55
5,uni bus station,registration,35.130195666666665,33.91806666666667,0,0:02:09,2025-01-18,17:08:56
5,uni bus station,registration,35.1302665,33.91804283333333,0,0:02:09,2025-01-18,17:08:57
5,uni bus station,registration,35.130302,33.9180365,0,0:02:08,2025-01-18,17:08:58
5,uni bus station,registration,35.13032916666667,33.918024333333335,0,0:02:08,2025-01-18,17:08:59
5,uni bus station,registration,35.13035266666667,33.918007,0,0:02:08,2025-01-18,17:09:00
5,uni bus station,registration,35.1303885,33.91800883333333,0,0:02:07,2025-01-18,17:09:01
5,uni bus station,registration,35.130388833333335,33.917997666666665,0,0:02:07,2025-01-18,17:09:02
5,uni bus station,registration,35.13037666666666,33.918032,0,0:02:08,2025-01-18,17:09:03
5,uni bus station,registration,35.1303785,33.918007,0,0:02:07,2025-01-18,17:09:04
5,uni bus station,registration,35.13039283333333,33.918009,0,0:02:07,2025-01-18,17:09:05
5,uni bus station,registration,35.130396166666664,33.917980666666665,0,0:02:07,2025-01-18,17:09:06
5,uni bus station,registration,35.130405333333336,33.9179785,0,0:02:07,2025-01-18,17:09:07
5,uni bus station,registration,35.13040916666667,33.91797116666667,0,0:02:07,2025-01-18,17:09:08
5,uni bus station,registration,35.13041033333333,33.917952166666666,0,0:02:07,2025-01-18,17:09:09
5,uni bus station,registration,35.13043966666667,33.917991,0,0:02:07,2025-01-18,17:09:10
5,uni bus station,registration,35.13045283333334,33.91800216666667,0,0:02:07,2025-01-18,17:09:11
5,uni bus station,registration,35.130454,33.918000166666666,0,0:02:07,2025-01-18,17:09:12
5,uni bus station,registration,35.1304615,33.917985333333334,0,0:02:07,2025-01-18,17:09:13
5,uni bus station,registration,35.13052233333333,33.918038333333335,0,0:02:06,2025-01-18,17:09:23
5,uni bus station,registration,35.130519666666665,33.918032833333335,0,0:02:06,2025-01-18,17:09:24
5,kaliland,Gazi,35.130521333333334,33.918032,0,0:00:41,2025-01-18,17:09:24
5,kaliland,Gazi,35.130531833333336,33.918040500000004,0,0:00:42,2025-01-18,17:09:25
5,kaliland,Gazi,35.13053333333333,33.91804116666667,0,0:00:42,2025-01-18,17:09:26
5,kaliland,Gazi,35.1305365,33.91803,0,0:00:42,2025-01-18,17:09:26
5,kaliland,Gazi,35.13053566666667,33.9180375,0,0:00:42,2025-01-18,17:09:27
5,kaliland,Gazi,35.130538,33.91803983333333,0,0:00:42,2025-01-18,17:09:28
5,kaliland,Gazi,35.130539,33.91804233333333,0,0:00:42,2025-01-18,17:09:29
5,kaliland,Gazi,35.130540333333336,33.91804416666667,0,0:00:42,2025-01-18,17:09:30
